Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
910425,771,8/28/2015 17:53,Temporary Transbay Terminal (Howard at Beale),55,8/28/2015 18:06,San Francisco Caltrain 2 (330 Townsend),69,442,Subscriber,94401
910424,360,8/28/2015 17:52,Steuart at Market,74,8/28/2015 17:58,Embarcadero at Bryant,54,335,Subscriber,92506
910423,636,8/28/2015 17:52,Commercial at Montgomery,45,8/28/2015 18:03,5th at Howard,57,547,Subscriber,94608
910422,233,8/28/2015 17:52,Howard at 2nd,63,8/28/2015 17:56,Yerba Buena Center of the Arts (3rd @ Howard),68,405,Subscriber,94107
910421,760,8/28/2015 17:52,Market at 10th,67,8/28/2015 18:05,San Francisco Caltrain 2 (330 Townsend),69,507,Subscriber,95035
910420,287,8/28/2015 17:52,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:57,Townsend at 7th,65,417,Subscriber,94107
910419,401,8/28/2015 17:51,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 17:58,Howard at 2nd,63,33,Subscriber,94105
910418,709,8/28/2015 17:52,San Jose Diridon Caltrain Station,2,8/28/2015 18:03,Ryland Park,84,162,Subscriber,95110
910417,350,8/28/2015 17:50,Market at 4th,76,8/28/2015 17:56,San Francisco Caltrain (Townsend at 4th),70,592,Subscriber,94158
910416,227,8/28/2015 17:50,Mountain View City Hall,27,8/28/2015 17:54,Mountain View Caltrain Station,28,293,Subscriber,94107
910415,537,8/28/2015 17:50,Embarcadero at Sansome,60,8/28/2015 17:59,Steuart at Market,74,287,Subscriber,94111
910414,856,8/28/2015 17:49,South Van Ness at Market,66,8/28/2015 18:03,San Francisco Caltrain 2 (330 Townsend),69,652,Subscriber,94085
910413,776,8/28/2015 17:49,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 18:02,Market at Sansome,77,394,Subscriber,94549
910412,419,8/28/2015 17:49,Embarcadero at Sansome,60,8/28/2015 17:56,Embarcadero at Folsom,51,439,Subscriber,94105
910411,876,8/28/2015 17:49,Market at Sansome,77,8/28/2015 18:03,San Francisco Caltrain 2 (330 Townsend),69,604,Subscriber,95134
910410,390,8/28/2015 17:48,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:55,5th at Howard,57,399,Subscriber,94103
910409,393,8/28/2015 17:47,Howard at 2nd,63,8/28/2015 17:54,San Francisco Caltrain 2 (330 Townsend),69,527,Subscriber,94061
910408,460,8/28/2015 17:47,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:55,Embarcadero at Bryant,54,382,Subscriber,94103
910406,248,8/28/2015 17:47,2nd at Folsom,62,8/28/2015 17:51,Spear at Folsom,49,364,Subscriber,94558
910405,153,8/28/2015 17:46,Embarcadero at Folsom,51,8/28/2015 17:49,Steuart at Market,74,479,Subscriber,94111
910404,324,8/28/2015 17:46,Mountain View City Hall,27,8/28/2015 17:52,Mountain View Caltrain Station,28,706,Subscriber,95110
910403,678,8/28/2015 17:45,Clay at Battery,41,8/28/2015 17:57,Harry Bridges Plaza (Ferry Building),50,451,Customer,97203
910402,995,8/28/2015 17:46,Temporary Transbay Terminal (Howard at Beale),55,8/28/2015 18:02,San Francisco Caltrain 2 (330 Townsend),69,375,Subscriber,95110
910401,1031,8/28/2015 17:45,Harry Bridges Plaza (Ferry Building),50,8/28/2015 18:02,San Francisco Caltrain 2 (330 Townsend),69,278,Subscriber,94111
910400,554,8/28/2015 17:45,2nd at Townsend,61,8/28/2015 17:54,Steuart at Market,74,356,Subscriber,94609
910399,398,8/28/2015 17:45,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:51,5th at Howard,57,521,Subscriber,94103
910398,667,8/28/2015 17:44,Embarcadero at Sansome,60,8/28/2015 17:55,2nd at Townsend,61,563,Customer,nil
910397,1085,8/28/2015 17:44,Market at 4th,76,8/28/2015 18:02,2nd at Townsend,61,618,Subscriber,94158
910395,632,8/28/2015 17:44,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:54,Spear at Folsom,49,553,Customer,94121
910394,374,8/28/2015 17:44,South Van Ness at Market,66,8/28/2015 17:50,Golden Gate at Polk,59,282,Subscriber,94117
910393,546,8/28/2015 17:42,2nd at Townsend,61,8/28/2015 17:51,Spear at Folsom,49,344,Subscriber,95616
910392,808,8/28/2015 17:42,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:55,Market at 10th,67,574,Customer,94114
910391,616,8/28/2015 17:42,Howard at 2nd,63,8/28/2015 17:52,San Francisco Caltrain (Townsend at 4th),70,628,Subscriber,94087
910390,564,8/28/2015 17:42,Mechanics Plaza (Market at Battery),75,8/28/2015 17:51,Market at 10th,67,507,Subscriber,94102
910389,559,8/28/2015 17:41,Howard at 2nd,63,8/28/2015 17:51,Harry Bridges Plaza (Ferry Building),50,512,Subscriber,94105
910388,971,8/28/2015 17:41,Commercial at Montgomery,45,8/28/2015 17:57,2nd at South Park,64,524,Subscriber,94107
910387,197,8/28/2015 17:40,Castro Street and El Camino Real,32,8/28/2015 17:44,Mountain View Caltrain Station,28,262,Subscriber,94401
910386,559,8/28/2015 17:40,Market at Sansome,77,8/28/2015 17:49,Embarcadero at Sansome,60,457,Subscriber,94132
910385,231,8/28/2015 17:39,Mountain View City Hall,27,8/28/2015 17:43,Mountain View Caltrain Station,28,700,Subscriber,94107
910384,560,8/28/2015 17:39,Market at 10th,67,8/28/2015 17:49,San Francisco Caltrain 2 (330 Townsend),69,275,Subscriber,94025
910383,621,8/28/2015 17:39,Temporary Transbay Terminal (Howard at Beale),55,8/28/2015 17:49,San Francisco Caltrain (Townsend at 4th),70,33,Subscriber,94117
910382,191,8/28/2015 17:39,Mountain View City Hall,27,8/28/2015 17:42,Mountain View Caltrain Station,28,147,Subscriber,94107
910381,334,8/28/2015 17:38,Howard at 2nd,63,8/28/2015 17:44,2nd at Townsend,61,356,Subscriber,94025
910380,418,8/28/2015 17:38,Yerba Buena Center of the Arts (3rd @ Howard),68,8/28/2015 17:45,San Francisco Caltrain 2 (330 Townsend),69,542,Subscriber,94087
910379,266,8/28/2015 17:38,Townsend at 7th,65,8/28/2015 17:42,San Francisco Caltrain 2 (330 Townsend),69,209,Subscriber,94107
910378,890,8/28/2015 17:37,Steuart at Market,74,8/28/2015 17:52,2nd at Townsend,61,378,Subscriber,94404
910377,1170,8/28/2015 17:36,Market at 4th,76,8/28/2015 17:56,2nd at Townsend,61,575,Subscriber,94116
910376,320,8/28/2015 17:36,Howard at 2nd,63,8/28/2015 17:42,Harry Bridges Plaza (Ferry Building),50,428,Subscriber,94115
910375,965,8/28/2015 17:36,Mechanics Plaza (Market at Battery),75,8/28/2015 17:52,San Francisco Caltrain 2 (330 Townsend),69,556,Subscriber,94301
910374,574,8/28/2015 17:36,2nd at Townsend,61,8/28/2015 17:45,Harry Bridges Plaza (Ferry Building),50,134,Subscriber,94960
910373,788,8/28/2015 17:35,Harry Bridges Plaza (Ferry Building),50,8/28/2015 17:48,San Francisco Caltrain 2 (330 Townsend),69,469,Subscriber,95051
910372,459,8/28/2015 17:33,Civic Center BART (7th at Market),72,8/28/2015 17:40,Market at Sansome,77,334,Subscriber,94401
910371,828,8/28/2015 17:33,Steuart at Market,74,8/28/2015 17:47,San Francisco City Hall,58,374,Subscriber,94102
910370,279,8/28/2015 17:33,5th at Howard,57,8/28/2015 17:38,2nd at Folsom,62,309,Subscriber,94105
910369,464,8/28/2015 17:33,Embarcadero at Bryant,54,8/28/2015 17:41,Steuart at Market,74,328,Subscriber,94107
910368,925,8/28/2015 17:32,Santa Clara County Civic Center,80,8/28/2015 17:47,Ryland Park,84,232,Subscriber,95112
910367,762,8/28/2015 17:31,Davis at Jackson,42,8/28/2015 17:44,San Francisco Caltrain 2 (330 Townsend),69,434,Subscriber,95014
910366,547,8/28/2015 17:31,Embarcadero at Vallejo,48,8/28/2015 17:40,Embarcadero at Bryant,54,535,Subscriber,94107
910365,5046,8/28/2015 17:30,Market at Sansome,77,8/28/2015 18:54,Embarcadero at Sansome,60,493,Customer,11219
910364,810,8/28/2015 17:30,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 17:43,Embarcadero at Sansome,60,563,Subscriber,94111
910363,242,8/28/2015 17:27,Castro Street and El Camino Real,32,8/28/2015 17:32,Mountain View Caltrain Station,28,48,Subscriber,94105
910362,583,8/28/2015 17:27,2nd at Townsend,61,8/28/2015 17:37,Steuart at Market,74,472,Subscriber,94110
910361,881,8/28/2015 17:27,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:42,Steuart at Market,74,320,Subscriber,94965
910360,1018,8/28/2015 17:26,San Francisco City Hall,58,8/28/2015 17:43,Harry Bridges Plaza (Ferry Building),50,470,Subscriber,94903
910359,647,8/28/2015 17:26,Market at Sansome,77,8/28/2015 17:36,Market at 10th,67,275,Subscriber,94102
910358,478,8/28/2015 17:25,Temporary Transbay Terminal (Howard at Beale),55,8/28/2015 17:33,Market at 4th,76,592,Subscriber,94105
910357,686,8/28/2015 17:24,Davis at Jackson,42,8/28/2015 17:36,2nd at Townsend,61,134,Subscriber,94025
910356,1033,8/28/2015 17:23,Civic Center BART (7th at Market),72,8/28/2015 17:41,Grant Avenue at Columbus Avenue,73,514,Subscriber,94133
910355,543,8/28/2015 17:23,Clay at Battery,41,8/28/2015 17:32,Grant Avenue at Columbus Avenue,73,318,Subscriber,94114
910354,352,8/28/2015 17:23,Yerba Buena Center of the Arts (3rd @ Howard),68,8/28/2015 17:28,Temporary Transbay Terminal (Howard at Beale),55,111,Subscriber,94170
910352,698,8/28/2015 17:22,Townsend at 7th,65,8/28/2015 17:34,South Van Ness at Market,66,282,Subscriber,94618
910351,1131,8/28/2015 17:22,Market at 4th,76,8/28/2015 17:41,Embarcadero at Vallejo,48,391,Customer,nil
910350,767,8/28/2015 17:22,Washington at Kearny,46,8/28/2015 17:35,Temporary Transbay Terminal (Howard at Beale),55,480,Subscriber,94705
910349,383,8/28/2015 17:22,2nd at South Park,64,8/28/2015 17:28,Embarcadero at Folsom,51,377,Subscriber,94105
910348,309,8/28/2015 17:22,Embarcadero at Sansome,60,8/28/2015 17:27,Steuart at Market,74,609,Subscriber,94597
910347,519,8/28/2015 17:22,2nd at South Park,64,8/28/2015 17:30,San Francisco Caltrain (Townsend at 4th),70,528,Subscriber,95008
910346,465,8/28/2015 17:21,San Pedro Square,6,8/28/2015 17:28,San Jose Diridon Caltrain Station,2,162,Subscriber,95377
910345,171,8/28/2015 17:20,Civic Center BART (7th at Market),72,8/28/2015 17:23,Powell Street BART,39,583,Subscriber,94608
910344,607,8/28/2015 17:20,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:30,Embarcadero at Folsom,51,631,Subscriber,94105
910343,369,8/28/2015 17:19,Harry Bridges Plaza (Ferry Building),50,8/28/2015 17:25,Embarcadero at Sansome,60,439,Subscriber,94109
910342,395,8/28/2015 17:19,Harry Bridges Plaza (Ferry Building),50,8/28/2015 17:25,Embarcadero at Sansome,60,287,Subscriber,94109
910341,870,8/28/2015 17:18,Powell Street BART,39,8/28/2015 17:33,Townsend at 7th,65,209,Subscriber,94107
910340,552,8/28/2015 17:18,Embarcadero at Folsom,51,8/28/2015 17:27,San Francisco Caltrain 2 (330 Townsend),69,521,Subscriber,94010
910339,598,8/28/2015 17:18,Mechanics Plaza (Market at Battery),75,8/28/2015 17:28,Embarcadero at Bryant,54,465,Subscriber,94107
910338,471,8/28/2015 17:18,Post at Kearny,47,8/28/2015 17:26,San Francisco Caltrain 2 (330 Townsend),69,574,Subscriber,94010
910337,443,8/28/2015 17:18,Embarcadero at Folsom,51,8/28/2015 17:25,San Francisco Caltrain 2 (330 Townsend),69,348,Subscriber,94303
910336,1103,8/28/2015 17:17,Broadway St at Battery St,82,8/28/2015 17:36,2nd at Townsend,61,344,Subscriber,94111
910335,657,8/28/2015 17:17,2nd at Townsend,61,8/28/2015 17:28,Davis at Jackson,42,619,Subscriber,94111
910334,914,8/28/2015 17:17,Townsend at 7th,65,8/28/2015 17:32,Embarcadero at Folsom,51,630,Subscriber,94501
910333,633,8/28/2015 17:16,Davis at Jackson,42,8/28/2015 17:27,San Francisco Caltrain 2 (330 Townsend),69,326,Subscriber,94030
910332,433,8/28/2015 17:15,2nd at South Park,64,8/28/2015 17:22,Harry Bridges Plaza (Ferry Building),50,677,Subscriber,94901
910331,168,8/28/2015 17:14,Temporary Transbay Terminal (Howard at Beale),55,8/28/2015 17:17,Embarcadero at Bryant,54,393,Subscriber,94010
910330,727,8/28/2015 17:14,Embarcadero at Folsom,51,8/28/2015 17:26,San Francisco Caltrain 2 (330 Townsend),69,611,Subscriber,95129
910329,537,8/28/2015 17:14,Embarcadero at Vallejo,48,8/28/2015 17:22,Temporary Transbay Terminal (Howard at Beale),55,260,Subscriber,94608
910328,595,8/28/2015 17:13,South Van Ness at Market,66,8/28/2015 17:23,Civic Center BART (7th at Market),72,406,Subscriber,94134
910327,373,8/28/2015 17:13,Embarcadero at Bryant,54,8/28/2015 17:19,Harry Bridges Plaza (Ferry Building),50,370,Subscriber,94920
910326,994,8/28/2015 17:13,Commercial at Montgomery,45,8/28/2015 17:29,Howard at 2nd,63,428,Subscriber,94105
910325,560,8/28/2015 17:12,Steuart at Market,74,8/28/2015 17:21,San Francisco Caltrain 2 (330 Townsend),69,320,Subscriber,94005
910324,408,8/28/2015 17:12,Market at 4th,76,8/28/2015 17:19,San Francisco Caltrain 2 (330 Townsend),69,553,Subscriber,94403
910321,207,8/28/2015 17:12,Townsend at 7th,65,8/28/2015 17:15,San Francisco Caltrain 2 (330 Townsend),69,417,Subscriber,94965
910320,146,8/28/2015 17:11,5th at Howard,57,8/28/2015 17:14,Powell Street BART,39,458,Subscriber,94024
910319,891,8/28/2015 17:11,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 17:26,Davis at Jackson,42,434,Subscriber,94111
910318,332,8/28/2015 17:11,Mechanics Plaza (Market at Battery),75,8/28/2015 17:17,Harry Bridges Plaza (Ferry Building),50,439,Subscriber,94109
910317,449,8/28/2015 17:11,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 17:19,5th at Howard,57,309,Subscriber,94107
910316,1070,8/28/2015 17:11,San Francisco City Hall,58,8/28/2015 17:29,Washington at Kearny,46,292,Subscriber,94112
910315,971,8/28/2015 17:11,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:27,Broadway St at Battery St,82,187,Subscriber,94105
910311,1365,8/28/2015 17:10,Powell Street BART,39,8/28/2015 17:33,San Francisco Caltrain 2 (330 Townsend),69,266,Subscriber,94117
910309,737,8/28/2015 17:10,Townsend at 7th,65,8/28/2015 17:22,Temporary Transbay Terminal (Howard at Beale),55,442,Subscriber,94103
910305,641,8/28/2015 17:09,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 17:20,Civic Center BART (7th at Market),72,334,Subscriber,94105
910302,428,8/28/2015 17:09,Howard at 2nd,63,8/28/2015 17:16,San Francisco Caltrain (Townsend at 4th),70,459,Subscriber,94402
910300,618,8/28/2015 17:09,Embarcadero at Sansome,60,8/28/2015 17:19,Embarcadero at Bryant,54,279,Subscriber,94107
910299,484,8/28/2015 17:09,Post at Kearny,47,8/28/2015 17:17,Steuart at Market,74,378,Customer,94965
910298,318,8/28/2015 17:09,Townsend at 7th,65,8/28/2015 17:14,2nd at Townsend,61,619,Subscriber,94133
910294,281,8/28/2015 17:08,Mechanics Plaza (Market at Battery),75,8/28/2015 17:13,Powell at Post (Union Square),71,508,Subscriber,94941
910293,542,8/28/2015 17:08,2nd at Townsend,61,8/28/2015 17:17,Temporary Transbay Terminal (Howard at Beale),55,33,Subscriber,94608
910292,1042,8/28/2015 17:07,2nd at South Park,64,8/28/2015 17:25,South Van Ness at Market,66,617,Subscriber,94110
910291,550,8/28/2015 17:08,Steuart at Market,74,8/28/2015 17:17,San Francisco Caltrain 2 (330 Townsend),69,366,Subscriber,94061
910289,370,8/28/2015 17:07,Embarcadero at Sansome,60,8/28/2015 17:13,Steuart at Market,74,878,Subscriber,94111
910288,972,8/28/2015 17:07,Harry Bridges Plaza (Ferry Building),50,8/28/2015 17:23,San Francisco Caltrain 2 (330 Townsend),69,599,Subscriber,94087
910285,901,8/28/2015 17:06,Davis at Jackson,42,8/28/2015 17:21,San Francisco Caltrain 2 (330 Townsend),69,461,Subscriber,94087
910283,651,8/28/2015 17:06,Steuart at Market,74,8/28/2015 17:17,San Francisco Caltrain 2 (330 Townsend),69,382,Subscriber,94002
910282,555,8/28/2015 17:06,San Francisco Caltrain (Townsend at 4th),70,8/28/2015 17:15,Harry Bridges Plaza (Ferry Building),50,505,Subscriber,94925
910281,277,8/28/2015 17:06,Townsend at 7th,65,8/28/2015 17:10,San Francisco Caltrain 2 (330 Townsend),69,336,Subscriber,94040
910279,294,8/28/2015 17:06,Commercial at Montgomery,45,8/28/2015 17:11,Mechanics Plaza (Market at Battery),75,556,Subscriber,94704
910278,224,8/28/2015 17:05,Yerba Buena Center of the Arts (3rd @ Howard),68,8/28/2015 17:09,San Francisco Caltrain (Townsend at 4th),70,397,Subscriber,94041
910276,732,8/28/2015 17:05,2nd at Townsend,61,8/28/2015 17:17,Grant Avenue at Columbus Avenue,73,529,Subscriber,94133
910275,1296,8/28/2015 17:04,2nd at South Park,64,8/28/2015 17:26,Market at Sansome,77,457,Subscriber,94606
910272,349,8/28/2015 17:04,5th at Howard,57,8/28/2015 17:09,San Francisco Caltrain 2 (330 Townsend),69,364,Subscriber,94303
910271,1053,8/28/2015 17:04,Clay at Battery,41,8/28/2015 17:21,2nd at Townsend,61,472,Subscriber,94107
910270,940,8/28/2015 17:03,Commercial at Montgomery,45,8/28/2015 17:19,San Francisco City Hall,58,412,Subscriber,94102
910269,316,8/28/2015 17:03,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:08,5th at Howard,57,458,Customer,10579
910268,585,8/28/2015 17:03,Embarcadero at Folsom,51,8/28/2015 17:13,San Francisco Caltrain 2 (330 Townsend),69,530,Subscriber,94010
910267,587,8/28/2015 17:03,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:13,Powell Street BART,39,506,Subscriber,94703
910264,688,8/28/2015 17:02,Townsend at 7th,65,8/28/2015 17:13,South Van Ness at Market,66,709,Subscriber,94131
910263,923,8/28/2015 17:02,Broadway St at Battery St,82,8/28/2015 17:17,5th at Howard,57,361,Subscriber,94107
910262,220,8/28/2015 17:01,Townsend at 7th,65,8/28/2015 17:05,San Francisco Caltrain 2 (330 Townsend),69,538,Subscriber,94065
910261,343,8/28/2015 17:01,Yerba Buena Center of the Arts (3rd @ Howard),68,8/28/2015 17:07,San Francisco Caltrain (Townsend at 4th),70,562,Subscriber,94070
910260,514,8/28/2015 17:01,2nd at Folsom,62,8/28/2015 17:10,San Francisco Caltrain (Townsend at 4th),70,485,Subscriber,94403
910259,425,8/28/2015 17:01,Yerba Buena Center of the Arts (3rd @ Howard),68,8/28/2015 17:08,Commercial at Montgomery,45,67,Subscriber,94133
910258,151,8/28/2015 17:01,Park at Olive,38,8/28/2015 17:03,California Ave Caltrain Station,36,252,Subscriber,94306
910257,713,8/28/2015 17:01,Embarcadero at Vallejo,48,8/28/2015 17:12,San Francisco Caltrain (Townsend at 4th),70,443,Subscriber,95128
910254,424,8/28/2015 17:00,2nd at South Park,64,8/28/2015 17:07,Steuart at Market,74,624,Subscriber,94960
910253,592,8/28/2015 17:00,Spear at Folsom,49,8/28/2015 17:10,San Francisco Caltrain (Townsend at 4th),70,471,Subscriber,94404
910252,628,8/28/2015 16:59,Civic Center BART (7th at Market),72,8/28/2015 17:10,Clay at Battery,41,409,Subscriber,94103
910251,715,8/28/2015 16:59,Temporary Transbay Terminal (Howard at Beale),55,8/28/2015 17:11,San Francisco Caltrain (Townsend at 4th),70,325,Subscriber,94070
910248,662,8/28/2015 16:59,Market at Sansome,77,8/28/2015 17:10,San Francisco Caltrain 2 (330 Townsend),69,399,Subscriber,95122
910247,237,8/28/2015 16:58,Commercial at Montgomery,45,8/28/2015 17:02,Market at Sansome,77,625,Subscriber,94305
910246,839,8/28/2015 16:58,Embarcadero at Sansome,60,8/28/2015 17:12,San Francisco Caltrain (Townsend at 4th),70,495,Subscriber,95111
910245,503,8/28/2015 16:58,Market at Sansome,77,8/28/2015 17:06,San Francisco Caltrain 2 (330 Townsend),69,614,Subscriber,94403
910244,605,8/28/2015 16:58,San Francisco Caltrain 2 (330 Townsend),69,8/28/2015 17:08,Powell Street BART,39,209,Subscriber,94605
910243,908,8/28/2015 16:58,Clay at Battery,41,8/28/2015 17:13,San Francisco Caltrain (Townsend at 4th),70,635,Subscriber,94070
910242,305,8/28/2015 16:57,Redwood City Medical Center,26,8/28/2015 17:02,San Mateo County Center,23,28,Subscriber,94040
910239,587,8/28/2015 16:57,Steuart at Market,74,8/28/2015 17:07,San Francisco Caltrain (Townsend at 4th),70,342,Subscriber,94070
910238,237,8/28/2015 16:57,Embarcadero at Vallejo,48,8/28/2015 17:01,Steuart at Market,74,382,Subscriber,94102
910237,396,8/28/2015 16:56,2nd at Folsom,62,8/28/2015 17:03,Harry Bridges Plaza (Ferry Building),50,285,Subscriber,94949
910236,397,8/28/2015 16:56,South Van Ness at Market,66,8/28/2015 17:02,Golden Gate at Polk,59,236,Subscriber,94114
910233,323,8/28/2015 16:54,Davis at Jackson,42,8/28/2015 17:00,Embarcadero at Sansome,60,878,Subscriber,94111
910232,595,8/28/2015 16:54,Commercial at Montgomery,45,8/28/2015 17:04,Powell at Post (Union Square),71,422,Subscriber,94111
910231,805,8/28/2015 16:54,Broadway St at Battery St,82,8/28/2015 17:07,San Francisco Caltrain (Townsend at 4th),70,552,Subscriber,94025
910230,876,8/28/2015 16:54,Washington at Kearny,46,8/28/2015 17:08,2nd at South Park,64,677,Subscriber,94127
910229,947,8/28/2015 16:54,Beale at Market,56,8/28/2015 17:09,San Francisco Caltrain (Townsend at 4th),70,632,Subscriber,94402
910228,870,8/28/2015 16:53,Beale at Market,56,8/28/2015 17:08,San Francisco Caltrain 2 (330 Townsend),69,386,Subscriber,95148
910227,758,8/28/2015 16:52,Steuart at Market,74,8/28/2015 17:04,San Francisco Caltrain (Townsend at 4th),70,607,Subscriber,95134
